zao,zhong,wan,times,label
4.5,24.98,10.18,12,0
5.0,19.35,8.0,10,0
4.0,13.21,12.35,12,0
7.5,19.36,13.34,11,0
6.83,22.0,17.83,13,0
11.1,29.8,19.43,14,0
6.67,31.4,14.05,15,0
5.0,11.58,15.08,17,0
5.83,16.06,13.11,20,0
4.92,12.7,17.17,19,0
6.33,11.54,20.44,21,0
5.17,9.92,11.36,17,0
4.42,13.87,11.64,20,0
3.75,13.79,11.6,20,0
4.92,15.46,9.07,18,0
6.32,15.28,5.77,17,0
7.0,9.1,6.73,17,0
7.07,9.83,8.1,17,0
5.5,6.86,15.75,17,0
5.12,8.41,8.47,14,0
7.43,6.0,10.0,8,0
8.0,0.0,0.0,7,0
7.04,11.25,13.26,12,0
6.77,12.0,10.55,16,0
5.93,10.81,9.88,18,0
4.56,12.09,10.77,14,0
6.36,10.27,9.5,14,0
5.92,9.25,10.27,9,0
4.48,7.0,15.63,9,0
9.7,7.27,10.88,12,0
0.0,12.43,7.7,8,0
6.96,8.1,13.54,13,0
5.0,6.93,8.3,11,0
5.5,7.67,6.1,15,0
5.4,8.19,7.33,13,0
4.5,7.08,14.6,14,0
6.0,9.0,5.0,13,0
7.29,10.5,8.25,12,0
6.79,8.7,0.0,12,0
6.07,10.9,6.0,11,0
7.62,6.7,9.03,11,0
4.83,5.97,9.3,11,0
5.79,0.0,4.75,9,0
5.0,9.0,6.0,10,0
7.0,8.33,17.27,11,0
6.0,7.4,11.4,12,0
22.0,11.48,6.5,8,0
7.0,13.28,18.25,11,0
5.8,9.4,15.05,18,0
5.36,14.27,13.29,18,0
23.5,20.89,44.7,14,0
9.5,18.75,36.49,10,0
14.5,16.75,29.5,13,0
19.2,24.0,18.28,14,0
21.17,25.13,21.23,12,0
10.0,22.96,21.58,14,0
13.0,21.2,20.2,13,0
0.0,11.43,7.83,9,0
5.75,17.9,6.0,9,0
4.17,18.57,14.0,8,0
0.0,23.04,27.0,11,0
8.8,10.63,23.8,14,0
5.47,16.72,13.33,13,0
16.77,11.5,32.0,8,0
13.0,20.76,7.75,8,0
0.0,13.0,9.63,11,0
11.0,16.58,10.3,12,0
5.25,14.9,14.12,17,0
0.0,14.47,6.0,11,0
0.0,13.55,10.86,11,0
17.0,13.16,12.24,14,0
13.5,10.71,10.83,12,0
8.83,9.0,3.0,8,0
10.25,18.0,11.67,10,0
8.87,11.17,0.0,10,0
12.5,13.25,9.0,9,0
8.37,11.67,12.0,7,0
0.0,21.2,19.62,7,0
9.0,14.7,16.25,8,0
12.0,13.26,6.5,9,0
10.18,15.62,6.5,9,0
10.7,12.5,9.5,9,0
14.95,17.5,18.2,12,0
8.25,7.83,12.38,11,0
9.4,14.22,8.75,12,0
9.5,16.33,23.0,10,0
12.0,12.0,10.5,10,0
8.25,11.62,0.0,8,0
13.37,15.05,4.83,10,0
13.67,9.34,5.75,13,0
0.0,17.05,14.17,7,0
13.57,13.5,15.15,7,0
5.0,21.33,11.25,9,0
11.25,10.25,8.0,8,0
10.5,19.5,4.75,7,0
15.0,18.1,15.75,7,0
27.3,20.22,12.5,9,0
21.8,24.33,13.83,11,0
14.5,21.12,13.1,8,0
12.5,15.42,13.85,10,0
15.0,15.88,7.3,9,0
20.3,18.08,0.0,9,0
14.5,13.85,0.0,11,0
11.6,16.18,4.8,8,0
16.95,21.98,4.0,11,0
19.17,32.0,0.0,8,0
16.17,17.17,0.0,9,0
5.43,12.0,6.2,14,0
6.42,11.0,4.4,10,0
5.21,0.0,2.5,9,1
5.5,13.4,0.0,10,0
15.33,10.8,11.1,15,0
6.33,22.54,4.0,12,0
9.75,14.1,13.82,13,0
9.0,33.5,18.6,8,0
12.83,15.4,3.75,13,0
10.0,11.7,0.0,10,0
16.5,20.87,6.5,7,0
5.33,14.35,15.75,11,0
23.54,20.5,16.17,10,0
12.88,12.44,16.6,10,0
14.75,6.12,19.6,11,0
9.25,15.17,13.33,8,0
5.5,13.98,4.5,12,0
7.12,17.77,9.62,18,0
7.56,13.28,9.03,17,0
8.3,12.57,10.33,17,0
4.7,7.58,8.53,18,0
6.34,9.02,13.38,14,0
5.5,12.7,9.7,14,0
7.75,9.52,7.25,12,0
6.25,12.43,13.38,13,0
12.17,12.5,11.14,13,0
5.5,17.83,8.25,8,0
4.67,12.25,7.83,12,0
4.11,12.0,4.5,15,0
4.12,10.33,10.75,9,0
2.0,13.92,10.0,10,0
4.83,13.67,4.5,7,0
3.83,14.0,6.5,9,0
4.5,8.22,7.85,12,0
4.23,9.85,6.75,11,0
4.0,11.76,10.0,8,0
3.67,11.05,9.9,10,0
1.5,11.0,6.3,11,0
4.0,12.9,10.0,9,0
7.12,9.6,9.67,12,0
5.2,8.8,5.33,13,0
4.17,11.0,5.25,15,0
5.62,12.75,5.0,10,0
4.17,10.08,9.0,10,0
1.5,10.58,7.0,8,0
5.0,8.5,9.0,10,0
4.75,9.88,4.67,9,0
7.12,9.0,11.12,9,0
6.67,9.75,6.5,10,0
7.66,13.25,6.0,10,0
6.83,16.4,9.5,11,0
6.0,11.2,7.62,12,0
6.75,11.9,10.0,10,0
6.0,13.33,14.75,7,0
13.5,11.5,13.5,11,0
7.0,12.88,21.25,10,0
6.75,12.83,9.13,11,0
7.5,12.12,13.27,9,0
4.33,9.67,5.17,9,0
3.2,7.83,16.03,14,0
7.44,15.43,14.12,13,0
9.5,11.54,9.33,12,0
7.0,8.6,9.47,8,0
5.0,12.72,9.1,9,0
5.0,14.68,12.11,12,0
9.0,9.8,6.4,11,0
5.5,8.08,6.87,14,0
0.0,11.92,13.9,12,0
25.0,13.93,8.4,12,0
12.35,13.0,7.7,12,0
6.0,20.1,15.2,13,0
4.17,14.93,10.58,13,0
4.83,14.97,15.92,14,0
4.0,11.57,5.5,9,0
3.25,19.0,16.02,10,0
7.12,13.86,11.33,14,0
0.0,13.5,14.55,10,0
4.75,12.12,8.5,10,0
6.0,16.1,14.6,10,0
6.67,9.75,13.8,9,0
4.5,5.6,9.3,10,0
6.75,11.88,14.3,12,0
7.0,9.78,12.12,11,0
0.0,11.57,15.65,10,0
5.75,10.34,13.7,14,0
5.67,12.79,8.3,16,0
5.5,12.25,10.62,9,0
0.0,9.42,17.24,11,0
5.13,7.81,10.4,17,0
4.85,13.2,13.27,12,0
5.6,13.87,11.33,14,0
5.0,11.7,9.6,10,0
9.33,12.18,13.63,11,0
9.25,17.58,11.49,13,0
6.0,11.0,10.86,12,0
0.0,15.79,9.27,14,0
7.3,13.42,10.82,17,0
7.6,15.65,6.09,17,0
7.6,13.4,12.57,14,0
7.33,13.67,11.8,11,0
8.75,13.25,10.0,11,0
3.5,14.4,13.48,11,0
0.0,14.17,11.68,11,0
7.0,15.07,9.98,15,0
4.6,12.9,6.75,18,0
5.43,11.25,9.2,18,0
5.0,11.4,9.5,16,0
5.0,10.92,8.57,19,0
4.29,12.4,12.6,15,0
4.07,13.14,12.25,20,0
9.75,20.18,12.8,14,0
12.85,14.0,15.2,9,0
7.67,13.67,12.37,16,0
5.5,15.5,14.38,14,0
0.0,11.97,14.64,11,0
13.0,13.9,10.57,13,0
5.6,14.0,15.55,12,0
11.0,12.68,10.5,13,0
7.25,14.58,12.5,11,0
3.0,10.9,18.76,12,0
5.0,9.7,15.16,14,0
9.33,14.96,8.71,18,0
3.33,9.44,3.25,10,0
3.12,7.9,3.5,13,1
4.2,7.08,3.5,9,0
4.38,8.87,4.5,12,0
3.0,9.2,3.5,15,0
2.38,7.12,4.5,10,1
3.6,9.0,0.0,7,0
3.42,7.25,5.12,14,1
3.32,8.7,0.0,9,1
3.0,9.12,4.5,12,0
2.5,8.82,0.0,10,1
2.67,7.62,4.7,12,1
6.4,10.5,7.33,8,0
4.5,10.2,5.5,11,0
3.9,9.25,4.33,12,0
2.67,9.08,7.12,13,0
2.7,8.83,4.03,14,1
4.12,9.58,0.0,10,0
3.5,11.08,4.5,10,0
2.9,8.93,4.23,19,1
3.17,10.0,7.33,11,0
3.87,11.49,7.17,17,0
3.07,9.83,10.0,11,0
3.12,10.07,7.62,12,0
3.85,14.0,5.2,12,0
5.0,8.17,8.77,9,0
4.22,7.93,7.0,13,0
3.9,9.3,7.07,12,0
3.28,9.76,6.95,14,0
3.04,7.8,7.97,19,0
6.6,9.4,8.3,17,0
4.74,9.22,8.0,16,0
2.8,8.62,5.88,13,1
2.93,7.79,6.7,17,1
2.84,9.03,8.0,10,0
2.73,10.41,6.67,11,0
2.8,10.96,6.0,11,0
2.8,8.62,10.1,10,0
3.54,14.08,6.26,16,0
3.2,11.56,7.7,17,0
2.67,10.13,9.07,16,0
2.9,10.09,9.03,17,0
3.4,8.61,9.0,14,0
2.57,11.18,7.63,18,0
2.92,9.08,8.95,17,0
3.64,9.07,8.67,18,0
3.1,11.05,7.12,15,0
3.2,8.67,8.37,15,0
3.1,10.86,6.95,17,0
6.0,10.5,7.83,11,0
3.25,10.5,7.87,15,0
2.9,9.07,8.36,18,0
5.14,8.83,9.59,18,0
3.0,8.75,9.01,12,0
2.25,8.86,8.21,18,0
2.33,10.36,9.17,13,0
2.83,9.36,8.7,15,0
2.2,8.23,8.71,17,0
2.7,7.71,9.0,16,0
2.17,9.21,9.61,15,0
0.0,9.86,11.18,12,0
5.05,9.07,7.83,17,0
2.2,9.86,9.79,17,0
6.75,9.86,8.75,15,0
2.34,8.6,6.88,14,1
2.37,9.68,8.07,17,0
2.0,8.97,7.5,15,0
0.0,9.07,7.3,12,0
2.0,13.36,7.5,14,0
3.0,10.13,7.0,8,0
3.36,9.43,4.5,15,0
2.93,10.0,5.5,15,1
3.02,9.07,8.92,17,0
2.92,9.91,7.4,15,0
2.87,8.29,8.0,19,0
2.75,10.25,7.2,18,0
2.53,8.5,8.6,18,0
2.69,8.58,8.4,18,0
2.97,9.0,7.83,16,0
2.66,8.25,7.92,19,0
2.92,8.57,9.1,17,0
2.78,8.21,8.12,16,0
2.82,10.7,5.17,14,1
2.84,9.75,8.22,16,0
2.67,10.01,8.62,15,0
3.95,8.25,8.75,14,0
2.77,14.47,0.0,13,0
2.61,8.7,9.5,15,0
2.93,9.2,10.05,16,0
2.85,9.04,9.8,19,0
3.21,8.43,13.63,19,0
13.5,13.77,9.0,8,0
4.0,11.36,14.28,11,0
6.5,8.25,14.02,7,0
4.43,12.6,14.1,9,0
2.6,6.5,10.17,7,0
8.0,14.53,7.57,8,0
5.17,1.0,8.53,7,0
4.7,10.5,7.3,9,0
0.0,25.8,16.33,9,0
10.5,11.9,14.35,9,0
5.5,15.0,13.4,10,0
3.55,17.83,10.23,13,0
4.65,17.4,12.82,10,0
3.58,10.93,6.07,14,0
3.3,7.92,0.0,7,0
6.5,8.15,21.67,8,0
5.5,15.98,0.0,7,0
4.92,11.81,0.0,11,0
5.5,10.28,0.0,12,0
4.23,11.19,0.0,14,0
4.05,12.22,0.0,12,0
3.84,8.1,0.0,12,1
3.1,9.44,0.0,12,0
2.7,8.9,2.65,14,1
3.25,10.76,2.5,11,0
3.26,9.89,4.2,10,0
4.95,11.88,4.65,14,0
3.73,10.32,7.33,11,0
4.17,11.32,11.83,10,0
3.62,9.35,22.57,13,0
4.5,11.31,11.0,10,0
4.2,10.69,0.0,9,0
3.6,10.22,8.5,9,0
4.25,10.4,10.5,9,0
8.3,12.0,8.5,10,0
4.12,10.3,4.5,11,0
4.05,11.5,10.0,8,0
3.4,12.2,0.0,8,0
5.0,10.0,11.5,10,0
4.85,11.96,13.0,10,0
5.0,15.07,9.74,13,0
4.21,12.29,8.32,18,0
2.92,11.07,6.0,15,0
3.3,11.17,7.6,16,0
4.0,8.57,7.38,15,1
0.0,7.5,10.4,14,0
0.0,10.43,6.3,12,0
4.5,9.36,9.22,12,0
0.0,19.29,13.43,9,0
4.05,6.9,8.88,13,0
3.83,7.0,6.93,17,1
3.54,8.83,7.43,18,1
4.0,8.17,9.79,17,0
4.0,12.17,10.93,16,0
6.25,7.93,8.83,15,0
5.8,6.79,7.36,19,0
4.7,6.25,6.93,18,0
7.42,6.0,8.12,12,0
7.43,7.83,7.92,16,0
6.6,7.0,6.58,15,0
6.1,9.67,7.57,18,0
5.0,5.75,8.17,15,0
6.38,8.67,12.1,12,0
8.5,8.7,7.93,15,0
7.5,6.83,9.58,14,0
7.2,8.7,9.5,15,0
7.5,12.75,13.17,11,0
6.75,10.2,13.58,15,0
6.5,10.92,11.93,16,0
7.08,10.29,12.0,20,0
7.0,11.5,11.5,11,0
6.5,10.0,10.0,9,0
4.5,10.0,8.12,10,0
5.4,12.75,12.4,16,0
9.5,12.5,11.17,16,0
6.0,12.42,9.17,16,0
7.1,11.0,11.6,13,0
10.5,10.25,9.4,11,0
7.5,14.75,12.14,10,0
7.42,11.3,12.42,17,0
8.62,11.75,11.33,14,0
6.5,8.5,9.67,16,0
6.0,13.12,6.75,11,0
6.5,8.88,8.21,16,0
6.2,8.0,7.71,16,0
5.18,7.2,5.25,16,0
5.17,11.3,12.53,12,0
0.0,6.08,15.62,8,0
6.0,11.22,11.33,9,0
3.0,13.5,12.56,9,0
4.67,9.83,9.83,15,0
4.75,10.69,10.0,20,0
4.17,10.86,10.11,17,0
4.17,9.9,10.61,15,0
5.0,12.64,9.83,14,0
5.0,12.75,11.33,12,0
4.88,9.61,11.26,18,0
0.0,10.25,9.29,9,0
0.0,8.88,9.07,11,0
0.0,10.83,9.42,12,0
0.0,8.5,8.79,11,0
0.0,11.33,8.63,10,0
0.0,12.0,12.11,9,0
8.2,13.47,14.21,15,0
7.55,13.29,12.0,16,0
0.0,11.93,11.94,10,0
0.0,13.57,11.5,10,0
0.0,10.0,12.38,12,0
0.0,9.78,9.63,12,0
0.0,10.96,10.0,14,0
0.0,11.47,7.7,11,0
0.0,7.71,12.86,12,0
0.0,7.96,9.54,14,0
0.0,7.71,9.39,13,0
0.0,9.55,9.49,13,0
4.5,9.29,9.29,16,0
0.0,9.79,12.14,14,0
5.3,9.17,12.9,14,0
6.8,11.94,11.05,15,0
3.0,13.7,10.45,10,0
5.0,22.5,21.0,8,0
3.5,26.0,28.54,10,0
4.0,31.22,30.62,13,0
3.25,18.33,23.0,12,0
7.5,26.17,19.95,8,0
3.0,8.0,6.4,9,1
0.0,7.9,9.55,9,0
0.0,6.21,0.0,7,0
7.42,6.88,4.5,12,0
3.5,6.5,6.5,11,1
2.58,12.33,8.0,13,0
1.0,9.12,10.12,11,0
2.17,6.3,8.38,12,1
6.38,5.5,7.25,9,0
5.5,12.5,9.5,7,0
16.5,9.42,8.0,8,0
4.5,9.75,9.02,8,0
5.75,9.93,0.0,9,0
5.17,7.44,7.75,11,0
6.2,9.0,9.92,18,0
4.4,8.36,12.25,16,0
8.25,9.2,7.38,9,0
4.5,9.83,10.33,11,0
6.5,7.67,9.54,18,0
4.63,10.4,7.7,17,0
7.1,10.74,10.93,19,0
5.38,8.0,9.64,17,0
6.08,8.42,8.1,15,0
5.0,10.92,8.82,14,0
4.87,10.25,7.5,15,0
4.3,15.25,12.17,17,0
4.0,8.5,8.06,19,0
3.93,9.0,9.33,13,0
5.06,13.3,12.96,14,0
8.0,6.75,11.07,13,0
5.0,11.48,10.8,14,0
5.2,7.62,6.0,12,0
7.6,11.4,12.4,12,0
5.0,6.86,7.57,13,0
4.5,12.0,6.68,12,0
4.0,7.5,8.9,15,0
5.0,9.5,6.0,10,0
4.9,8.23,8.5,14,0
5.0,11.7,8.0,10,0
5.0,7.9,10.64,11,0
3.8,7.07,9.1,11,0
2.5,8.37,8.9,10,0
6.0,8.75,9.3,9,0
12.5,6.5,10.89,10,0
4.71,7.3,8.33,18,0
5.46,7.17,11.45,14,0
0.0,9.0,8.29,8,0
5.38,9.0,8.0,10,0
4.17,9.07,11.0,9,0
5.5,9.45,14.78,10,0
5.6,7.12,7.17,13,0
5.5,11.0,9.5,8,0
5.8,10.27,11.7,12,0
3.9,11.0,10.17,12,0
6.0,10.67,8.35,8,0
3.0,13.75,8.98,11,0
5.0,10.5,12.7,11,0
2.0,12.88,16.22,11,0
2.92,12.08,14.53,11,0
3.6,9.58,14.17,13,0
3.5,11.0,8.9,12,0
2.75,10.0,9.2,14,0
4.4,14.5,12.35,12,0
2.5,11.62,11.98,11,0
8.0,15.33,11.58,11,0
5.17,21.93,21.5,11,0
10.12,15.19,22.33,14,0
7.38,14.38,32.8,13,0
12.5,13.64,10.75,10,0
15.12,13.88,19.0,9,0
13.62,17.59,15.75,10,0
13.25,14.1,12.45,11,0
0.0,18.62,14.5,11,0
23.0,12.25,13.97,11,0
7.0,12.88,13.38,11,0
8.1,0.0,11.5,7,0
5.33,0.0,37.75,8,0
6.2,0.0,14.5,7,0
5.2,3.0,9.17,9,0
5.5,0.0,9.42,10,0
5.5,0.0,8.5,8,0
0.0,13.0,12.71,8,0
11.0,20.75,18.08,8,0
0.0,17.0,10.67,8,0
0.0,0.0,10.8,7,0
0.0,6.0,12.82,7,0
0.0,11.75,7.75,8,0
0.0,21.0,9.73,8,0
0.0,6.0,11.42,7,0
0.0,6.62,7.45,8,1
7.75,9.7,7.0,8,0
0.0,8.6,8.25,9,0
0.0,8.5,7.33,8,1
3.25,17.25,5.33,7,0
2.0,10.75,6.22,10,0
0.0,10.8,6.33,8,0
0.0,13.5,3.4,7,0
4.5,11.5,5.08,8,0
0.0,13.8,7.83,7,0
4.5,15.33,6.3,9,0
5.5,9.5,13.1,9,0
0.0,13.63,7.0,7,0
0.0,12.82,15.5,9,0
3.88,11.25,10.33,11,0
4.5,14.4,3.5,8,0
7.5,10.95,4.45,9,0
4.0,10.8,6.33,10,0
3.17,7.5,11.8,11,0
4.0,14.72,9.0,11,0
3.88,12.7,6.15,10,0
3.5,15.15,3.38,8,0
3.75,12.5,5.55,12,0
4.5,11.7,8.66,9,0
0.0,12.36,6.83,9,0
4.5,15.25,6.33,8,0
3.5,10.1,8.4,12,0
4.5,12.97,8.46,12,0
4.0,11.33,8.12,11,0
4.0,12.0,7.71,20,0
4.3,11.1,7.44,18,0
5.6,9.79,9.1,18,0
4.29,10.5,8.63,19,0
4.25,11.0,8.17,11,0
3.74,10.92,9.15,15,0
4.12,10.38,7.33,11,0
3.94,11.67,7.35,14,0
3.82,10.5,10.3,14,0
3.42,11.3,0.5,12,0
4.0,12.0,11.1,11,0
3.67,13.88,12.15,15,0
3.79,11.8,8.7,17,0
3.2,14.4,11.3,15,0
3.0,11.92,5.75,10,0
5.0,10.43,0.0,7,0
0.0,10.73,5.5,8,1
3.0,10.72,5.0,8,0
7.75,14.12,17.8,8,0
7.0,20.77,14.77,9,0
7.58,13.4,14.02,16,0
12.3,12.97,17.33,17,0
8.03,23.23,19.07,10,0
0.0,11.76,13.3,7,0
5.0,9.25,18.16,8,0
7.0,12.62,8.75,10,0
9.27,12.17,16.52,11,0
4.67,15.65,12.1,16,0
4.9,14.47,20.96,16,0
13.1,11.67,10.59,15,0
5.75,12.26,11.86,15,0
13.56,11.0,10.72,15,0
7.08,13.42,14.62,15,0
10.33,15.87,25.71,12,0
0.0,13.0,16.38,7,0
11.0,23.54,9.75,8,0
0.0,15.54,1.9,7,0
4.4,12.75,10.5,7,0
5.75,22.5,7.5,7,0
14.0,11.0,7.75,8,0
11.0,15.07,11.0,7,0
9.7,12.28,0.0,7,0
12.36,15.5,2.0,7,0
8.5,13.55,9.1,8,0
10.43,12.72,0.0,8,0
7.9,15.95,9.6,7,0
12.77,16.75,21.0,7,0
8.0,13.57,19.85,7,0
6.25,15.2,11.0,9,0
9.0,16.6,8.0,8,0
0.0,12.17,8.35,8,0
6.0,13.2,0.0,8,0
10.83,14.5,0.0,7,0
11.9,10.96,0.0,8,0
5.5,11.53,19.25,10,0
10.0,17.07,15.33,7,0
0.0,12.93,14.67,7,0
28.5,11.48,7.0,8,0
15.0,11.38,8.57,8,0
5.0,27.67,9.0,12,0
6.67,16.3,4.0,9,0
7.93,9.25,8.22,13,0
4.25,12.67,9.98,11,0
7.0,15.57,6.17,10,0
8.33,13.0,18.38,11,0
7.5,13.55,11.33,10,0
28.5,10.23,18.8,9,0
7.73,20.93,2.35,9,0
4.5,8.16,8.25,8,0
0.0,12.84,0.0,7,0
10.0,16.78,23.13,10,0
10.86,15.09,15.71,21,0
10.36,15.83,15.4,21,0
9.67,11.14,15.7,18,0
7.0,7.0,6.75,8,0
4.9,15.75,8.17,10,0
0.0,13.88,9.83,7,0
0.0,20.5,14.54,7,0
8.0,7.0,14.8,9,0
16.0,11.08,9.75,8,0
3.5,14.0,14.44,9,0
0.0,15.47,14.38,7,0
0.0,10.5,6.75,7,0
3.4,23.9,16.04,8,0
10.78,8.7,17.0,9,0
15.5,41.4,12.23,8,0
0.0,26.86,32.1,9,0
8.5,32.33,10.67,7,0
13.0,18.58,8.18,10,0
1.5,7.38,3.0,7,0
3.5,8.12,2.95,8,1
5.25,11.22,5.0,7,0
0.0,11.12,14.0,7,0
6.0,10.3,0.0,9,0
5.78,13.8,6.0,9,0
6.0,11.87,0.0,11,0
3.5,8.67,7.9,12,0
7.33,11.74,5.88,12,0
6.25,9.67,6.0,13,0
4.5,9.75,13.5,9,0
4.75,10.23,4.33,13,0
5.62,11.24,5.0,10,0
5.12,4.35,4.5,9,1
5.0,8.97,5.0,10,0
5.07,10.0,0.0,9,0
4.43,12.33,0.0,10,0
4.7,10.0,5.0,10,0
5.38,9.5,3.97,14,0
4.3,11.16,8.5,12,0
4.62,10.5,7.93,9,0
6.5,12.05,10.0,10,0
4.0,10.83,10.26,14,0
5.12,14.73,7.27,17,0
2.5,11.1,3.83,14,1
4.5,13.35,5.9,12,0
2.25,9.77,10.56,13,0
3.5,9.93,6.29,16,0
3.17,9.71,6.46,14,0
7.5,10.31,7.5,10,0
5.0,12.37,8.48,15,0
3.67,9.67,13.22,14,0
5.8,9.5,8.18,14,0
6.45,11.88,8.2,16,0
4.72,8.17,6.4,13,0
4.52,10.12,0.0,9,0
5.5,9.23,11.0,14,0
4.25,9.9,8.0,14,0
5.42,9.67,7.0,10,0
4.0,11.5,17.8,10,0
5.38,11.55,17.1,9,0
5.5,12.43,6.97,13,0
1.5,10.43,10.17,12,0
0.0,10.2,4.17,8,1
7.5,10.3,16.75,9,0
2.5,8.64,2.0,10,1
3.25,11.33,0.0,8,0
4.1,8.26,11.45,14,0
2.5,11.2,2.5,9,1
7.0,10.18,7.25,8,0
4.0,9.18,0.0,8,0
0.0,8.32,24.5,7,0
8.75,9.5,11.5,8,0
3.0,9.12,10.0,7,0
6.1,11.6,8.25,9,0
6.0,10.38,0.0,7,0
7.15,10.2,9.0,10,0
12.0,19.7,10.33,8,0
5.75,13.35,9.53,10,0
9.2,8.6,14.25,14,0
6.2,4.08,14.68,9,0
5.0,6.67,9.33,9,0
7.75,11.9,11.5,10,0
2.6,8.59,8.57,9,0
7.85,8.37,9.5,10,0
9.0,11.12,11.35,13,0
10.45,6.5,8.79,12,0
12.25,13.44,11.95,10,0
5.67,10.97,15.62,12,0
5.08,13.62,17.33,11,0
6.6,11.0,13.75,9,0
6.74,9.5,8.0,10,0
3.25,22.59,12.33,10,0
8.17,11.57,14.5,10,0
3.0,14.17,12.25,14,0
0.0,12.34,12.3,10,0
6.0,13.4,11.07,12,0
7.83,10.6,14.22,12,0
8.23,9.17,14.14,13,0
7.3,10.69,26.05,15,0
4.25,20.33,13.84,10,0
6.92,11.56,13.9,16,0
5.38,14.94,14.88,15,0
6.88,14.8,15.15,11,0
7.71,16.8,16.0,16,0
6.25,16.0,12.35,15,0
6.57,10.75,11.94,9,0
6.83,13.96,19.9,12,0
9.75,12.0,15.42,10,0
6.75,11.53,11.24,15,0
7.75,14.02,0.0,8,0
7.07,10.54,8.27,11,0
14.0,11.63,5.67,10,0
2.0,13.4,19.5,11,0
0.0,15.2,18.0,8,0
26.0,19.63,15.5,11,0
7.9,14.33,18.69,12,0
7.5,15.17,7.0,10,0
29.55,12.3,6.33,10,0
6.27,14.28,0.0,9,0
6.1,12.67,12.14,11,0
7.75,16.71,0.0,9,0
7.78,15.6,0.0,13,0
12.73,21.12,5.67,11,0
3.1,5.9,8.51,13,0
3.4,6.88,8.38,13,0
4.47,10.95,7.5,11,0
5.23,6.17,9.35,9,0
6.0,6.75,4.87,10,0
5.83,6.76,7.11,14,0
4.03,6.77,6.89,14,1
5.5,7.1,5.56,11,0
0.0,6.92,6.43,13,1
6.0,8.6,10.0,14,0
6.5,8.75,10.4,16,0
5.5,6.9,11.62,12,0
4.82,7.7,7.2,15,0
5.04,9.88,12.5,13,0
4.43,10.1,8.5,11,0
6.67,11.33,8.67,9,0
4.67,8.58,8.77,18,0
5.71,8.45,5.7,15,0
5.3,7.86,12.34,12,0
6.25,8.1,9.67,11,0
4.53,8.0,7.88,15,0
4.47,10.5,9.83,11,0
6.4,10.45,13.0,12,0
5.54,7.0,9.61,18,0
5.7,7.6,5.0,12,0
5.65,5.75,4.51,12,0
9.75,14.75,8.5,8,0
5.5,10.5,14.05,13,0
0.0,11.5,9.0,11,0
5.0,11.0,13.63,13,0
4.67,9.6,10.83,16,0
7.53,9.83,11.28,15,0
8.83,9.0,7.0,13,0
6.5,10.25,13.93,14,0
4.53,10.67,11.5,11,0
4.57,12.17,9.65,15,0
6.25,11.63,10.04,14,0
7.33,10.12,11.92,12,0
6.0,8.28,13.68,14,0
8.25,10.27,11.4,10,0
6.0,10.28,9.12,11,0
4.55,12.63,19.5,11,0
0.0,17.25,11.74,12,0
5.2,12.3,10.43,14,0
4.83,9.83,12.48,13,0
6.35,9.88,12.52,16,0
6.03,8.17,13.95,12,0
5.1,10.5,11.0,10,0
0.0,12.92,11.3,11,0
7.33,11.07,13.84,17,0
6.43,13.2,11.0,17,0
5.75,9.0,20.79,18,0
6.17,18.34,15.7,13,0
6.5,5.83,15.61,11,0
5.75,8.77,13.8,10,0
5.7,10.99,11.71,18,0
6.58,16.58,21.82,18,0
5.84,9.9,11.9,12,0
9.46,13.23,9.32,12,0
6.58,10.99,13.85,18,0
7.8,15.41,16.66,17,0
7.5,13.83,15.05,16,0
10.6,13.18,23.86,13,0
7.25,11.0,23.2,12,0
6.5,11.37,15.78,12,0
8.03,12.5,13.46,14,0
7.25,11.22,27.35,11,0
6.5,10.47,24.2,10,0
5.25,13.5,13.12,9,0
6.25,12.76,13.87,17,0
0.0,16.0,24.23,8,0
12.0,21.32,23.3,12,0
0.0,18.12,32.53,10,0
13.0,16.5,34.1,12,0
0.0,22.16,25.4,12,0
0.0,15.82,19.44,10,0
0.0,14.4,21.73,11,0
0.0,12.41,17.14,12,0
6.5,12.1,10.0,8,0
9.93,11.75,4.5,7,0
5.03,10.3,0.0,8,0
8.83,9.62,22.0,8,0
5.65,13.47,12.83,9,0
6.03,4.75,12.5,9,0
7.5,12.75,6.18,10,0
17.0,17.16,13.15,7,0
0.0,18.25,16.67,7,0
3.5,17.05,47.0,7,0
6.25,22.0,10.5,8,0
3.75,26.7,17.7,7,0
13.0,23.5,19.32,7,0
14.83,20.25,20.07,11,0
10.0,30.76,21.17,9,0
15.0,18.86,30.0,7,0
0.0,17.0,24.92,7,0
0.0,17.75,21.26,7,0
9.0,18.9,37.05,8,0
16.67,35.5,8.8,9,0
29.5,25.77,17.88,8,0
9.22,34.4,37.47,8,0
14.75,12.25,29.38,14,0
12.83,14.14,13.07,17,0
13.25,15.31,13.14,18,0
8.83,13.18,18.6,15,0
12.0,17.27,26.05,8,0
7.32,14.42,11.0,11,0
8.28,14.9,15.68,10,0
3.27,7.3,6.72,14,1
2.17,8.18,11.58,15,0
12.0,9.78,8.73,12,0
3.98,8.36,8.51,13,0
5.25,8.5,9.17,9,0
6.12,5.0,23.77,8,0
4.33,10.29,6.75,7,0
5.46,3.8,0.0,8,0
3.66,11.38,0.0,7,0
3.95,8.88,8.9,9,0
6.47,14.5,13.17,13,0
